,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
234,Cobb Salad,https://www.skinnytaste.com/cobb-salad/,"['2 cups shredded romaine lettuce', '1/2 head of Boston lettuce (or Iceberg) coarsely chopped', '2 hard-boiled large eggs separated whites and yolks finely chopped', '5 slices of bacon cooked and crumbled', '1 ripe hass avocado cut into 1/2-inch pieces', '6 oz chicken breast cooked and diced', '2 tomatoes finely chopped', '1/2 cup crumbled blue cheese reduced fat', '1 medium ripe tomato', '1 clove crushed garlic', '1 tbsp red wine vinegar', '3 tbsp extra virgin olive oil', '1 tsp dijon mustard', '1 tbsp lemon juice', '2 tbsp water', '1/2 tsp oregano', 'salt and fresh pepper to taste', '1 tbsp minced shallot']",172.0,4.0,11.1,12.4
235,"Blood Orange Salad with Gorgonzola, Pecans and Baby Greens",https://www.skinnytaste.com/blood-orange-and-baby-greens/,"['3 blood oranges skinned and chopped', '2 blood orange juiced', '5 cups baby greens like arugula or baby spinach', '4 oz gorgonzola cheese', '1/2 cup pecans chopped', '2 tbsp shallots finely chopped', '2 tbsp balsamic vinegar', '4 tbsp extra virgin olive oil', 'salt and fresh ground pepper']",283.8,16.4,6.3,22.5
236,Mushroom Shallot Frittata,https://www.skinnytaste.com/mushroom-shallot-frittata-3-pts/,"['4 shallots finely chopped', '1/2 lb mushrooms finely chopped', '2 tsp fresh chopped parsley', '1 tsp thyme', '3 eggs', '5 large egg whites', '1 tbsp fat free half and half (or milk)', '1/4 cup fresh grated Pecorino Romano', '1 tbsp butter', 'salt and fresh pepper']",132.0,6.0,11.0,7.5
237,Eggs in Purgatory,https://www.skinnytaste.com/eggs-in-purgatory-with-asparagus-575/,"['6 large eggs', '1 bunch (about 30 medium) asparagus ends trimmed chopped in half', '1 1/2 cups homemade sauce', 'olive oil spray', '1 clove garlic finely chopped', '2 cups fat free chicken broth', '1/4 cup fresh grated Pecorino Romano']",269.0,16.4,20.5,13.0
238,Pan Seared Scallops with Baby Greens and Citrus Mojo Vinaigrette,https://www.skinnytaste.com/seared-scallops-over-baby-greens-with/,"['1/2 lb (8 oz) sea scallops', '1 tsp unsalted butter', '1/2 lemon', '1 navel orange', '1 small clove garlic crushed', 'kosher salt and fresh pepper', '1 tbsp extra virgin olive oil', '2 cups mixed baby greens', '2 cups baby arugula', '1 tbsp red onion chopped']",212.0,8.5,20.5,9.5
239,Tuna Salad Wraps,https://www.skinnytaste.com/tuna-salad-wraps-25-pts/,"['1 can light tuna in water (4 oz drained)', '1/4 cup chopped celery', '1/4 cup chopped red onion', '1/4 cup broccoli florets', '2 tbsp Hellmann’s light mayonnaise (regular for Keto)', '1 tsp red wine vinegar', 'fresh pepper']",160.0,4.5,22.0,6.0
240,Pasta Fagioli (Pasta and Beans),https://www.skinnytaste.com/pasta-fagioli-64-pts/,"['1 tbsp olive oil', '1/2 onion', '3 cloves garlic chopped', '1 medium celery stalk chopped', '1 medium carrot finely chopped', '1 15 oz can cannellini beans', '15 oz can tomato sauce or crushed tomatoes', '1 large bay leaf', '1 tbsp basil', '1 tbsp parsley', '1 tsp oregano', '2 (14 oz each) cans fat free chicken broth (or vegetable broth for vegetarians)', '2 cups water', 'kosher salt and pepper to taste', '6 oz dry Ditalini pasta or other small pasta (gf pasta for gluten-free)', 'grated parmesan cheese for topping (optional']",262.5,46.0,10.0,4.0
241,Cuban Sandwich Quesadilla,https://www.skinnytaste.com/cuban-sandwich-quesadilla/,"['1 oz slow cooker pernil', '1 slice reduced-fat Swiss cheese (I used Sargento)', '1 oz lean ham (I uses Hillshire Farm 97% fat free)', '1 slice dill pickle', '1 teaspoon mustard', '6-inch or 8-inch low-carb whole wheat or gluten-free tortilla']",211.0,12.0,24.0,10.5
242,The Skinny Tuna Melt,https://www.skinnytaste.com/skinny-tuna-melt/,"['1 (4.5 oz) can tuna (in water) drained', '1/4 cup carrots minced', '1/4 cup minced celery', '1 tbsp red onion minced', '1 tbsp light mayonnaise (Hellman’s Light)', '1 tsp red wine vinegar', 'salt and pepper', '2 slices whole wheat bread', '2 slices 2% reduced fat cheddar or American cheese', '2 slices tomato', 'oil spray (I used my Misto)']",231.0,14.5,28.5,6.5
243,Greek Turkey Meatballs,https://www.skinnytaste.com/greek-turkey-meatballs/,"['1.25 lbs 93% lean ground turkey', '1 cup grated zucchini liquid squeezed out well', '2 slices whole wheat bread', '1/4 cup seasoned whole wheat breadcrumbs', '1 large egg', '2-3 cloves garlic\xa0minced', '1/4 red onion grated (I used my mini food processor)', '2 tbsp fresh oregano chopped (less if using dry)', '1/4 cup fresh parsley chopped', '2 tbsp chopped fresh spearmint chopped', 'kosher salt and fresh pepper', 'about 1 tsp worth of olive oil cooking spray (I use my Misto)']",254.5,13.5,27.0,11.0
244,Shrimp Quesadillas with Tomato Avocado Salsa,https://www.skinnytaste.com/shrimp-quesadillas-with-tomato-avocado/,"['16 large shrimp cleaned and deviened', 'cumin', 'garlic powder', 'salt and fresh pepper', 'cooking spray', '4 scallions chopped', '6 oz Cabot’s 75% Light Vermont Cheddar shredded', '8 (6″) low carb whole wheat flour tortillas (I used La Tortilla Factory)', '1 medium tomato diced', '1 hass avocado diced', '1 lime juice of', '1 tbsp cilantro chopped', '1 tbsp red onion finely minced']",307.5,27.5,29.5,16.0
245,Beef Carpaccio,https://www.skinnytaste.com/beef-carpaccio/,"['1/4 lb rare roast beef thinly sliced', '1/2 lemon juice of', '1 tbsp extra virgin olive oil', 'salt and fresh pepper', '1.5 cups baby arugula', '.25 oz shaved Asiago or Parmesan Cheese']",79.6,0.6,8.3,5.3
246,Basil Green Goddess Dressing Recipe,https://www.skinnytaste.com/basil-green-goddess-dressing/,"['1/2 cup light mayonnaise such as Hellman’s (regular for Keto)', '1/2 cup scallions chopped', '1/2 cup chopped fresh basil packed', '1/8 cup fresh squeezed lemon juice (1 lemon)', '1 clove garlic chopped', '1 tsp kosher salt', '1/2 tsp freshly ground black pepper', '1 tsp anchovy paste', '1/2 cup light sour cream (full fat for Keto)']",60.3,2.9,1.3,4.9
247,Cobb Salad,https://www.skinnytaste.com/cobb-salad/,"['2 cups shredded romaine lettuce', '1/2 head of Boston lettuce (or Iceberg) coarsely chopped', '2 hard-boiled large eggs separated whites and yolks finely chopped', '5 slices of bacon cooked and crumbled', '1 ripe hass avocado cut into 1/2-inch pieces', '6 oz chicken breast cooked and diced', '2 tomatoes finely chopped', '1/2 cup crumbled blue cheese reduced fat', '1 medium ripe tomato', '1 clove crushed garlic', '1 tbsp red wine vinegar', '3 tbsp extra virgin olive oil', '1 tsp dijon mustard', '1 tbsp lemon juice', '2 tbsp water', '1/2 tsp oregano', 'salt and fresh pepper to taste', '1 tbsp minced shallot']",172.0,4.0,11.1,12.4
248,Eggs in Purgatory,https://www.skinnytaste.com/eggs-in-purgatory-with-asparagus-575/,"['6 large eggs', '1 bunch (about 30 medium) asparagus ends trimmed chopped in half', '1 1/2 cups homemade sauce', 'olive oil spray', '1 clove garlic finely chopped', '2 cups fat free chicken broth', '1/4 cup fresh grated Pecorino Romano']",269.0,16.4,20.5,13.0
249,Pasta Fagioli (Pasta and Beans),https://www.skinnytaste.com/pasta-fagioli-64-pts/,"['1 tbsp olive oil', '1/2 onion', '3 cloves garlic chopped', '1 medium celery stalk chopped', '1 medium carrot finely chopped', '1 15 oz can cannellini beans', '15 oz can tomato sauce or crushed tomatoes', '1 large bay leaf', '1 tbsp basil', '1 tbsp parsley', '1 tsp oregano', '2 (14 oz each) cans fat free chicken broth (or vegetable broth for vegetarians)', '2 cups water', 'kosher salt and pepper to taste', '6 oz dry Ditalini pasta or other small pasta (gf pasta for gluten-free)', 'grated parmesan cheese for topping (optional']",262.5,46.0,10.0,4.0
250,Colombian Chicken Sancocho,https://www.skinnytaste.com/colombian-chicken-sancocho-8-pts/,"['1 teaspoon olive oil', '5 scallions chopped', '1 tomato chopped', '4 cloves garlic chopped', '1/2 onion chopped', '6 skinless chicken thighs on the bone', '1 cup chopped cilantro', '3 medium potatoes peeled and chopped into 2 inch pieces', '3 pieces of yucca (about 2 cups)', '3 ears corn cut in half', '1 small green plantain peeled and chopped into 1″ pieces', '1 tsp cumin', '2 chicken boullion cubes', 'salt to taste']",405.0,41.0,34.0,8.0
251,"Mixed Baby Greens with Pomegranate Seeds, Gorgonzola and Pecans",https://www.skinnytaste.com/mixed-baby-greens-with-pecans/,"['5 cups Mixed Baby Greens', '5 cups bunch Baby Arugula', '1 cup pomegranate seeds (from 1 POM Wonderful Fresh pomegranate)', '2 oz pecans chopped (about 28 halves)', '1/2 cup (4 oz) gorgonzola cheese crumbled', '5 tbsp of POM Wonderful pomegranate juice', '3 tbsp of champagne vinegar', '1 tbsp shallot finely minced', '1 tbsp honey', '5 tbsp extra virgin olive oil', 'salt and fresh pepper']",228.0,13.5,5.5,17.5
252,Spinach Feta Frittata,https://www.skinnytaste.com/lighter-spinach-frittata-235-pts/,"['2 whole eggs', '8 large egg whites', '1 tsp olive oil', '1/2 red onion finely chopped', '3 scallions chopped', '10 oz frozen chopped spinach thawed', '2 oz crumbled feta', '2 tbsp Parmigiano-Reggiano grated', 'salt and freshly ground pepper']",141.0,5.5,15.2,6.8
253,Butternut Squash Soup with Sage,https://www.skinnytaste.com/butternut-squash-soup-with-sage-1-ww-p/,"['1 butternut squash about 2 cups cubed', '1 carrot peeled', '1 small onion chopped', '1 celery rib chopped', '6 cups fat free chicken or vegetable broth', '2 garlic cloves halved', '4 sage leaves', '1/2 cup 1% milk', 'salt and freshly ground pepper']",56.0,11.5,2.5,0.5
254,Autumn Salad with Pears and Gorgonzola,https://www.skinnytaste.com/autumn-salad-with-pears-and-gorgonzola/,"['2 tbsp red wine vinegar', '1/2 tsp Dijon mustard', '1 tsp honey', '1/4 tsp salt', 'fresh ground pepper', '3 tbsp olive oil', '2 small ripe pears peeled and diced', '1/4 cup (2 oz) gorgonzola cheese crumbled', '8 oz mixed baby greens (baby spinach arugula radicchio etc.)', '1 oz (about 20 halves) pecans']",160.5,10.5,4.5,12.5
255,Filipino BBQ Pork Skewers,https://www.skinnytaste.com/filipino-bbq-skewers-3-ww-pts/,"['2.5 lb pork country style ribs all fat trimmed cut into 1″ x 1″ cubes', '6 oz 7-up', '1/2 cup soy sauce', '1/2 cup white vinegar', '1 lemon juice of', '1/3 cup brown sugar', '6 cloves garlic crushed', '1 tsp black pepper', 'crushed red pepper flakes (optional)']",135.0,7.0,14.5,6.0
256,Creamy Shrimp and Celery Salad,https://www.skinnytaste.com/creamy-shrimp-and-celery-salad-3-ww-pts/,"['16 oz large cooked shrimp peeled', '2 medium cucumbers peeled and sliced', '1 large celery stalk sliced thin', '1/4 cup low fat sour cream (regular for Keto)', '2 tbsp lite mayonnaise (regular for Keto)', '2 tbsp lime juice', '1 tsp Old Bay seasoning', 'salt to taste']",160.2,3.8,25.1,4.5
257,Lighter Chicken Salad,https://www.skinnytaste.com/weight-watchers-chicken-salad-3-pts/,"['2 pieces (1 lb) boneless skinless chicken breasts', '1 chicken bouillon', '1/4 onion chopped', '2 tbsp parsley chopped', '2 celery stalks finely chopped', '3 tbsp Hellmann’s Lite Mayonnaise (regular for Keto)']",169.5,4.0,25.5,5.5
258,Bruschetta with Tomato and Basil,https://www.skinnytaste.com/bruschetta-with-tomato-and-basil-1-ww/,"['6 or 7 ripe plum tomatoes diced', '2 cloves garlic minced', '1/4 small red onion chopped', '1 tbsp extra virgin olive oil', 'olive oil spray', '2 tbsp balsamic vinegar', '6-8 fresh basil leaves chopped', 'kosher salt', 'freshly ground black pepper to taste', '16 oz baguette or French bread', '1-2 garlic cloves peeled']",49.6,9.1,1.1,0.6
259,"Mixed Baby Greens with Blackberries, Pecans and Champagne Vinaigrette",https://www.skinnytaste.com/baby-greens-with-blackberries-pecans/,"['1 large bunch mixed baby greens', '1 medium bunch arugula', '1 package blackberries', '30 pecan halves', '2 tbsp Champagne vinegar', 'kosher salt and freshly ground pepper', '1 tsp basil', '6 tbsp extra-virgin olive oil']",155.6,6.9,2.1,14.1
260,Split Pea Soup with Ham,https://www.skinnytaste.com/split-peas-soup-with-ham-2-points/,"['16 ounce bag of dried split peas', '2 teaspoons olive oil', '1 medium chopped onion', '2 cloves of garlic chopped', '2 large carrots chopped', '8 cups low sodium chicken broth', 'kosher salt and pepper to taste', '1 smoked ham hock about 11 ounces (assuming 4 ounces meat removing bone and skin)*']",325.0,54.0,24.0,2.5
261,Spinach Feta Frittata,https://www.skinnytaste.com/lighter-spinach-frittata-235-pts/,"['2 whole eggs', '8 large egg whites', '1 tsp olive oil', '1/2 red onion finely chopped', '3 scallions chopped', '10 oz frozen chopped spinach thawed', '2 oz crumbled feta', '2 tbsp Parmigiano-Reggiano grated', 'salt and freshly ground pepper']",141.0,5.5,15.2,6.8
262,Filipino BBQ Pork Skewers,https://www.skinnytaste.com/filipino-bbq-skewers-3-ww-pts/,"['2.5 lb pork country style ribs all fat trimmed cut into 1″ x 1″ cubes', '6 oz 7-up', '1/2 cup soy sauce', '1/2 cup white vinegar', '1 lemon juice of', '1/3 cup brown sugar', '6 cloves garlic crushed', '1 tsp black pepper', 'crushed red pepper flakes (optional)']",135.0,7.0,14.5,6.0
263,Bruschetta with Tomato and Basil,https://www.skinnytaste.com/bruschetta-with-tomato-and-basil-1-ww/,"['6 or 7 ripe plum tomatoes diced', '2 cloves garlic minced', '1/4 small red onion chopped', '1 tbsp extra virgin olive oil', 'olive oil spray', '2 tbsp balsamic vinegar', '6-8 fresh basil leaves chopped', 'kosher salt', 'freshly ground black pepper to taste', '16 oz baguette or French bread', '1-2 garlic cloves peeled']",49.6,9.1,1.1,0.6
